"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","SD","median"
"678","ASV_580","Water_9",0.0328323906457534,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.055487049458211,0,0
"679","ASV_580","Water_60",0.0142673705236125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.0202047439185731,0,0
"680","ASV_580","Fluid_35",0.00447027268663388,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.00424428632793961,0,0
"681","ASV_580","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",NA,0.00424428632793961,0
"682","ASV_580","Precipitates_35",0.00106452059315087,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.00120881219431508,NA,0
"683","ASV_580","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.00197377959450831,0,0
"684","ASV_59","Water_60",1.07956436962001,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",1.22937732164535,0,0
"685","ASV_59","Water_9",0.826779291715791,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",1.39726479090222,0,0
"686","ASV_59","Precipitates_60",0.0370396500634965,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0.0457761556914642,0,0
"687","ASV_59","Fluid_35",0.0259275815824765,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0.0246168607020498,0.0246168607020498,0
"688","ASV_59","Precipitates_35",0.0042580823726035,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Bacteroidia","Bacteroidales","Tannerellaceae","Below Threshold",0.00483524877726031,NA,0
"689","ASV_6","Posterior_9",57.007649423052,NA,NA,9,NA,"Posterior_9","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",44.7547629715001,0.00671961808358061,0.571951498512926
"690","ASV_6","Posterior_35",33.5891505466779,NA,NA,35,NA,"Posterior_35","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",31.8063969904303,3.50483559869024,0.571951498512926
"691","ASV_6","Posterior_QC",16.8905950095969,NA,NA,NA,NA,"Posterior_QC","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",NA,0.257862281669368,0.571951498512926
"692","ASV_6","Fluid_9",11.2703494312377,NA,NA,9,NA,"Fluid_9","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",19.3594365747306,13.9273383909047,0.571951498512926
"693","ASV_6","Fluid_35",5.87840858292356,NA,NA,35,NA,"Fluid_35","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",13.9273383909047,NA,0.571951498512926
"694","ASV_6","Fluid_60",1.06382978723404,NA,NA,60,NA,"Fluid_60","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",NA,19.3594365747306,0.571951498512926
"695","ASV_6","Precipitates_35",0.719615920969991,NA,NA,35,NA,"Precipitates_35","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",1.33904451039825,31.8063969904303,0.571951498512926
"696","ASV_6","Posterior_60",0.571951498512926,NA,NA,60,NA,"Posterior_60","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.846363559574969,0.846363559574969,0.571951498512926
"697","ASV_6","Anterior_60",0.504665777947058,NA,NA,60,NA,"Anterior_60","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",3.50483559869024,44.7547629715001,0.571951498512926
"698","ASV_6","Precipitates_60",0.201072386058981,NA,NA,60,NA,"Precipitates_60","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.193246530783238,NA,0.571951498512926
"699","ASV_6","Anterior_9",0.0563627254509018,NA,NA,9,NA,"Anterior_9","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.257862281669368,1.33904451039825,0.571951498512926
"700","ASV_6","Water_9",0.0313400092527646,NA,NA,9,NA,"Water_9","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.0486283287224165,0.193246530783238,0.571951498512926
"701","ASV_6","Water_35",0.0160638269390378,NA,NA,35,NA,"Water_35","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",NA,NA,0.571951498512926
"702","ASV_6","Water_60",0.0142673705236125,NA,NA,60,NA,"Water_60","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.00521214007958686,0.00521214007958686,0.571951498512926
"703","ASV_6","Anterior_35",0.00843490363122601,NA,NA,35,NA,"Anterior_35","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","Clostridia vadinBB60 group_X","Clostridia vadinBB60 group_XX",0.00671961808358061,0.0486283287224165,0.571951498512926
"704","ASV_616","Water_35",0.112446788573264,NA,NA,35,NA,"Water_35","Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",NA,0,0
"705","ASV_616","Water_60",0.03170526783025,NA,NA,60,NA,"Water_60","Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",0.00665938779119583,0,0
"706","ASV_616","Water_9",0.0194009581088543,NA,NA,9,NA,"Water_9","Bacteria","Other","Gracilibacteria","Gracilibacteria_X","Gracilibacteria_XX","Below Threshold",0.00624143716393994,0,0
"707","ASV_64","Water_60",1.40454336488007,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",1.46707060330999,0,0
"708","ASV_64","Water_9",0.0999895533302491,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0.121280883621735,0,0
"709","ASV_64","Precipitates_60",0.00617327501058276,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0.00477146090348535,0,0
"710","ASV_64","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",NA,0,0
"711","ASV_64","Precipitates_35",0.00106452059315087,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Below Threshold",0.00120881219431508,NA,0
"712","ASV_643","Water_60",0.047557901745375,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0562494264001646,0,0
"713","ASV_643","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00183647264199257,0,0
"714","ASV_65","Water_35",2.53540735187813,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",NA,0,0
"715","ASV_65","Water_60",0.0206084240896625,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.0208236846222962,0.01136292598287,0
"716","ASV_65","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.01136292598287,0,0
"717","ASV_65","Water_9",0.00298476278597758,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.000707695099416043,0,0
"718","ASV_660","Water_60",0.168037919500325,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0658863538333123,0,0
"719","ASV_660","Water_9",0.035817153431731,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0218637336754113,0,0
"720","ASV_660","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00183647264199257,0,0
"721","ASV_669","Water_60",0.041216848179325,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.0167095292439606,0,0
"722","ASV_669","Anterior_60",0.0142829937154828,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.0120406729758003,0.0120406729758003,0
"723","ASV_669","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.00252213861173687,0,0
"724","ASV_672","Water_35",0.0294503493882359,NA,NA,35,NA,"Water_35","Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",NA,0,0
"725","ASV_672","Water_9",0.0164161953228767,NA,NA,9,NA,"Water_9","Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",0.00606061410881708,0,0
"726","ASV_672","Water_60",0.0126821071321,NA,NA,60,NA,"Water_60","Bacteria","Other","Parcubacteria","Parcubacteria_X","Parcubacteria_XX","Below Threshold",0.00237828307806619,0,0
"727","ASV_681","Water_35",0.0829964391850285,NA,NA,35,NA,"Water_35","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",NA,0,0
"728","ASV_681","Water_60",0.03170526783025,NA,NA,60,NA,"Water_60","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.0295634200045253,0,0
"729","ASV_681","Water_9",0.00596952557195517,NA,NA,9,NA,"Water_9","Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.00141539019883209,0,0
"730","ASV_69","Water_9",1.30135657468623,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",1.63554919330705,0,0
"731","ASV_69","Water_35",0.131187920002142,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",NA,0,0
"732","ASV_69","Water_60",0.003170526783025,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.00540970034377724,0,0
"733","ASV_698","Fluid_60",0.443262411347518,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",NA,0,0
"734","ASV_698","Water_35",0.0321276538780756,NA,NA,35,NA,"Water_35","Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",NA,0,0
"735","ASV_698","Water_60",0.0126821071321,NA,NA,60,NA,"Water_60","Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",0.00719724450968896,0,0
"736","ASV_698","Water_9",0.00447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Actinobacteria","Micrococcales","Microbacteriaceae","Below Threshold",0.00110674841290478,0,0
"737","ASV_71","Water_60",1.36332651670075,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.321534419205961,0,0
"738","ASV_71","Precipitates_60",0.0167560321715818,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00266759559643921,0,0
"739","ASV_71","Water_9",0.0119390511439103,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0115039446457795,0,0
"740","ASV_711","Fluid_60",0.177304964539007,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",NA,0,0
"741","ASV_711","Water_35",0.0348049583679152,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",NA,0,0
"742","ASV_711","Posterior_60",0.022878059940517,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.0486394498053602,0,0
"743","ASV_711","Water_9",0.00895428835793275,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.00221349682580956,0,0
"744","ASV_711","Water_60",0.0079263169575625,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.00717511506231283,NA,0
"745","ASV_712","Water_60",0.1141389641889,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Cytophagales","Cyclobacteriaceae","Below Threshold",0.0716700457814202,0,0
"746","ASV_712","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Cytophagales","Cyclobacteriaceae","Below Threshold",0.00197377959450831,0,0
"747","ASV_72","Water_35",3.14583277556156,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",NA,0,0
"748","ASV_72","Water_60",0.242545298901412,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.021124124757011,0,0
"749","ASV_72","Water_9",0.0238781022878207,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00999814291938603,0,0
"750","ASV_72","Precipitates_60",0.00529137858049951,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00945837351531967,0,0
"751","ASV_72","Precipitates_35",0.00106452059315087,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00199505341304784,NA,0
"752","ASV_73","Water_60",1.11761069101631,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.431646255999883,0,0
"753","ASV_73","Anterior_60",0.195200914111598,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.164555864002605,0.164555864002605,0
"754","ASV_73","Water_35",0.179379400819255,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",NA,0,0
"755","ASV_73","Water_9",0.0313400092527646,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0312820002261857,0,0
"756","ASV_73","Precipitates_60",0.0264568929024975,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0250526677648319,NA,0
"757","ASV_73","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0025196398236433,0.0025196398236433,0
"758","ASV_744","Fluid_60",1.77304964539007,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",NA,0,0
"759","ASV_744","Posterior_9",0.0518604952677298,NA,NA,9,NA,"Posterior_9","Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",0.348757968526041,0,0
"760","ASV_744","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Reyranellales","Reyranellaceae","Below Threshold",NA,0,0
"761","ASV_749","Water_35",0.0535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",NA,0,0
"762","ASV_749","Water_9",0.00746190696494396,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0.00907221756160411,0,0
"763","ASV_76","Water_60",1.10968437405875,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.430300144286408,0,0
"764","ASV_76","Water_9",0.0940200277582939,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0331338509417496,0.00802711531720022,0
"765","ASV_76","Water_35",0.0642553077561511,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"766","ASV_76","Precipitates_60",0.021165514321998,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00851132926123871,0,0
"767","ASV_76","Anterior_60",0.00952199581032184,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00802711531720022,NA,0
"768","ASV_760","Water_60",0.028534741047225,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.0167735723512449,0,0
"769","ASV_760","Anterior_60",0.0190439916206437,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.0160542306344004,0.0160542306344004,0
"770","ASV_760","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.00239196330034505,0,0
"771","ASV_763","Water_35",0.0562233942866322,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rickettsiales","Mitochondria","Below Threshold",NA,0,0
"772","ASV_763","Water_60",0.0047557901745375,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rickettsiales","Mitochondria","Below Threshold",0.00811455051566586,0,0
"773","ASV_774","Fluid_60",0.354609929078014,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",NA,0,0
"774","ASV_774","Posterior_QC",0.0767754318618042,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",NA,0,0
"775","ASV_774","Posterior_60",0.0686341798215511,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",0.840801362897513,0,0
"776","ASV_774","Posterior_35",0.0420521446593776,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Below Threshold",0.0648525997404803,0,0
"777","ASV_78","Water_9",1.05660602623606,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0987436908512603,0,0
"778","ASV_78","Water_60",0.1141389641889,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.193318231789299,0,0
"779","ASV_78","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",NA,0,0
"780","ASV_793","Water_60",0.0269494776557125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0156271013652273,0,0
"781","ASV_793","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0.00401355765860011,0
"782","ASV_793","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00401355765860011,0,0
"783","ASV_793","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.000918236320996287,0,0
"784","ASV_794","Water_60",0.0301200044387375,NA,NA,60,NA,"Water_60","Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0.00999316830092599,0,0
"785","ASV_794","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",NA,0,0
"786","ASV_794","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0.00239196330034505,0,0
"787","ASV_8","Water_9",16.4699210530243,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",4.66830001241188,0.0263531085157599,0.008173830120564
"788","ASV_8","Water_35",8.59147010789537,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",NA,0.355130625963927,0.008173830120564
"789","ASV_8","Water_60",8.52871704633725,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",1.54859026235572,0,0.008173830120564
"790","ASV_8","Anterior_60",0.51418777375738,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.355130625963927,0,0.008173830120564
"791","ASV_8","Precipitates_60",0.18167066459715,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.156645604707547,NA,0.008173830120564
"792","ASV_8","Posterior_60",0.022878059940517,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.0193871816383353,0.00433907323380038,0.008173830120564
"793","ASV_8","Anterior_35",0.012652355446839,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.0263531085157599,0,0.008173830120564
"794","ASV_8","Fluid_9",0.008173830120564,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.00433907323380038,0.0193871816383353,0.008173830120564
"795","ASV_8","Precipitates_35",0.00638712355890525,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.0119703204782871,0,0.008173830120564
"796","ASV_816","Fluid_60",0.797872340425532,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Bacteroidia","Bacteroidales","Prevotellaceae","Below Threshold",NA,0,0
"797","ASV_816","Anterior_60",0.0571319748619311,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Bacteroidia","Bacteroidales","Prevotellaceae","Below Threshold",0.0481626919032013,0.0481626919032013,0
"798","ASV_85","Water_35",2.0401060212578,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",NA,0,0
"799","ASV_85","Water_9",0.388019162177086,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0.246253042752414,0,0
"800","ASV_85","Water_60",0.269494776557125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0.0254728101293916,0,0
"801","ASV_85","Precipitates_60",0.00440948215041626,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0.0104313408097828,0.00484720232717342,0
"802","ASV_85","Fluid_35",0.00178810907465355,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade II","Below Threshold",0.00484720232717342,NA,0
"803","ASV_851","Water_35",0.021418435918717,NA,NA,35,NA,"Water_35","Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",NA,0,0
"804","ASV_851","Water_60",0.015852633915125,NA,NA,60,NA,"Water_60","Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",0.00986945603950631,0,0
"805","ASV_851","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Other","SAR324 clade(Marine group B)_X","SAR324 clade(Marine group B)_XX","SAR324 clade(Marine group B)_XXX","Below Threshold",0.00252213861173687,0,0
"806","ASV_852","Water_35",0.021418435918717,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",NA,0,0
"807","ASV_852","Water_60",0.0142673705236125,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",0.0100373144548353,0,0
"808","ASV_852","Water_9",0.00298476278597758,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteria_XX","Bacteria_XXX","Bacteria_XXXX","Below Threshold",0.000707695099416043,0,0
"809","ASV_853","Water_35",0.0401595673475944,NA,NA,35,NA,"Water_35","Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",NA,0,0
"810","ASV_853","Water_60",0.003170526783025,NA,NA,60,NA,"Water_60","Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",0.00570701595600876,0,0
"811","ASV_853","Water_9",0.00298476278597758,NA,NA,9,NA,"Water_9","Bacteria","Other","Marinimicrobia (SAR406 clade)_X","Marinimicrobia (SAR406 clade)_XX","Marinimicrobia (SAR406 clade)_XXX","Below Threshold",0.00504427722347373,0,0
