"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","median"
"722","ASV_89","Precipitates",0.00144696162175459,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0026032184853887,0.000723480810877293
"723","ASV_89","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.000723480810877293
"724","ASV_89","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0.000723480810877293
"725","ASV_897","Posterior",0.0165282426346019,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.0381767869963299,0.00904433433276819
"726","ASV_897","Anterior",0.0164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.0520017526972995,0.00904433433276819
"727","ASV_897","Fluid",0.00160958885735287,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.100522466225858,0.00904433433276819
"728","ASV_897","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0,0.00904433433276819
"729","ASV_90","Posterior",1.66108838477749,NA,"Posterior",NA,NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",5.84863696492376,0.0523679262338225
"730","ASV_90","Fluid",0.0627739654367619,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0457909454505244,0.0523679262338225
"731","ASV_90","Precipitates",0.041961887030883,NA,"Precipitates",50,NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.045657444338629,0.0523679262338225
"732","ASV_90","Anterior",0.0181269877890019,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0301361319136159,0.0523679262338225
"733","ASV_903","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"734","ASV_903","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"735","ASV_903","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"736","ASV_903","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"737","ASV_906","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"738","ASV_906","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"739","ASV_906","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"740","ASV_906","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"741","ASV_928","Posterior",0,NA,"Posterior",NA,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",0,0
"742","ASV_928","Precipitates",0,NA,"Precipitates",50,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",0,0
"743","ASV_928","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",0,0
"744","ASV_928","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",0,0
"745","ASV_929","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Cyclobacteriaceae","Below Threshold",0.00152888309972294,0
"746","ASV_929","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Cyclobacteriaceae","Below Threshold",0,0
"747","ASV_929","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Cyclobacteriaceae","Below Threshold",0,0
"748","ASV_929","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Cyclobacteriaceae","Below Threshold",0,0
"749","ASV_94","Anterior",0.00494372394245505,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.0133297787256732,0.000241160270292431
"750","ASV_94","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.00210305006113312,0.000241160270292431
"751","ASV_94","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0,0.000241160270292431
"752","ASV_94","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0,0.000241160270292431
"753","ASV_950","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Gammaproteobacteria_X","Gammaproteobacteria_XX","Below Threshold",0,0
"754","ASV_950","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Gammaproteobacteria_X","Gammaproteobacteria_XX","Below Threshold",0,0
"755","ASV_950","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Gammaproteobacteria_X","Gammaproteobacteria_XX","Below Threshold",0,0
"756","ASV_950","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Gammaproteobacteria_X","Gammaproteobacteria_XX","Below Threshold",0,0
"757","ASV_954","Posterior",0.0578488492211066,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.324742692167844,0.00411976995204588
"758","ASV_954","Anterior",0.00823953990409176,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0.0641800477691826,0.00411976995204588
"759","ASV_954","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0,0.00411976995204588
"760","ASV_954","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Cyanobacteriia","Chloroplast","Chloroplast_X","Below Threshold",0,0.00411976995204588
"761","ASV_96","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.00204470136969542,0.000268264809558812
"762","ASV_96","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.00127626024990453,0.000268264809558812
"763","ASV_96","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0.000268264809558812
"764","ASV_96","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0,0.000268264809558812
"765","ASV_97","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"766","ASV_97","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"767","ASV_97","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"768","ASV_97","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"769","ASV_980","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",0.00210305006113312,0
"770","ASV_980","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",0,0
"771","ASV_980","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",0,0
"772","ASV_980","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",0,0
"773","ASV_981","Posterior",0.0578488492211066,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0.288584140015636,0.00655331279980792
"774","ASV_981","Anterior",0.00988744788491011,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0.0139033715676051,0.00655331279980792
"775","ASV_981","Fluid",0.00321917771470574,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0.201044932451717,0.00655331279980792
"776","ASV_981","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0,0.00655331279980792
"777","ASV_983","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"778","ASV_983","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"779","ASV_983","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"780","ASV_983","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"781","ASV_984","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"782","ASV_984","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"783","ASV_984","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"784","ASV_984","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0,0
"785","ASV_99","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"786","ASV_99","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"787","ASV_99","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
"788","ASV_99","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0,0
